title,regions,severity,time,expires,description,uri,latitude,longitude
Winter Weather Advisory,"['Ashland', 'Bayfield', 'Burnett', 'Douglas', 'Iron', 'Price', 'Sawyer', 'Washburn']",advisory,1579093260,1579132800,"...LIGHT SNOW TODAY... .Light snow is expected over the Northland today as a trough of low pressure moves eastward across the region. The greatest snow amounts will stretch from central Minnesota east into northwest Wisconsin. A swath of 1 to 3 inches of snow is forecast for the advisory area. Lake enhancement to the snow is expected along the South Shore of Lake Superior which will yield 3 to 5 inches for the northern tier of zones, with 1 to 3 inches for the southern tier. Snow will taper off from west to east during the afternoon and early evening. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 6 PM CST THIS EVENING... * WHAT...Snow with snow accumulations of 2 to 5 inches. * WHERE...Sawyer, Price, Iron, Burnett, Washburn, Douglas, Bayfield and Ashland Counties. This includes the Tribal Lands of the Red Cliff Band and the Bad River Reservation. * WHEN...Until 6 PM CST this evening. * IMPACTS...Plan on slippery road conditions, including during the evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFCEF4.WinterWeatherAdvisory.125F34BD1500WI.DLHWSWDLH.4fd8f0bb48fa6bbb9b19338c75d1c547,46.7756,-91.3807
Winter Weather Advisory,"['Adams', 'Crawford', 'Grant', 'Juneau', 'La Crosse', 'Monroe', 'Richland', 'Vernon']",advisory,1579089600,1579111200,"...Wintry Mix to Lead to Slick Roads This Morning... .A wintry mix of freezing drizzle and light snow will lead to slick roads along and south of Interstate 90 this morning, including during the morning commute. The freezing drizzle will continue to move into northeast Iowa and southwest Wisconsin through 8 AM and into the Interstate 90 corridor between 8 AM and 10 AM. Untreated roads and sidewalks, along with elevated surfaces such as bridges will be especially vulnerable to icing. Plan now for potential travel impacts, including slowdowns during the morning commute. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A wintry mix of light snow and freezing drizzle. Total snow accumulations of half an inch or less and ice accumulations of a light glaze. * WHERE...In Iowa, Allamakee County. In Minnesota, Fillmore and Houston Counties. * WHEN...Through noon Today. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF9524.WinterWeatherAdvisory.125F34B091E0WI.ARXWSWARX.4735324e55b72c7742721ebdf444c19a,43.962,-90.3789
Winter Weather Advisory,"['Adams', 'Crawford', 'Grant', 'Juneau', 'La Crosse', 'Monroe', 'Richland', 'Vernon']",advisory,1579089600,1579111200,"...Wintry Mix to Lead to Slick Roads This Morning... .A wintry mix of freezing drizzle and light snow will lead to slick roads along and south of Interstate 90 this morning, including during the morning commute. The freezing drizzle will continue to move into northeast Iowa and southwest Wisconsin through 8 AM and into the Interstate 90 corridor between 8 AM and 10 AM. Untreated roads and sidewalks, along with elevated surfaces such as bridges will be especially vulnerable to icing. Plan now for potential travel impacts, including slowdowns during the morning commute. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A wintry mix of light snow and freezing drizzle. Total snow accumulations of half an inch or less and ice accumulations of a light glaze. * WHERE...In Iowa, Allamakee County. In Minnesota, Fillmore and Houston Counties. * WHEN...Through noon Today. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF9524.WinterWeatherAdvisory.125F34B091E0WI.ARXWSWARX.4735324e55b72c7742721ebdf444c19a,43.9545,-89.9341
Special Weather Statement,"['Brown', 'Calumet', 'Door', 'Florence', 'Forest', 'Kewaunee', 'Langlade', 'Lincoln', 'Manitowoc', 'Marathon', 'Menominee', 'Northern Marinette County', 'Northern Oconto County', 'Oneida', 'Outagamie', 'Portage', 'Shawano', 'Southern Marinette County', 'Southern Oconto County', 'Vilas', 'Waupaca', 'Waushara', 'Winnebago', 'Wood']",advisory,1579078800,1579104000,"...SNOW EXPECTED TO RESULT IN SLIPPERY TRAVEL CONDITIONS TODAY INTO TONIGHT... Snow will develop across the area during the mid-day hours, then diminish by early evening. The snow in central and east-central Wisconsin could transition to freezing drizzle as it tapers off late today and this evening. An inch or two of snow accumulation is expected across most of the area, with 2 to 3 inches possible in far north-central Wisconsin. The snow is likely to result in slippery travel conditions. Although the morning commute will not be affected, the afternoon commute is likely to be slowed by the snow. Be sure to allow for some extra travel time once the snow begins Much colder air will surge into the area overnight as the weather system producing the snow shifts off to the east. By daybreak Thursday, temperatures will drop to around zero across central and north-central Wisconsin, and into the teens along the Lakeshore. This will drive wind chill indices into the 10 below to 20 below zero range across most of the area, and to 5 below to 10 below along the Lakeshore. Wind chills such as this indicate exposed skin can suffer frostbite in as little as 30 minutes. Be sure to dress accordingly before heading out on Thursday morning. The gusty winds ushering the colder air into the area could also produce some drifting snow tonight, mainly in rural areas. Of greater significance is the potential for the rapid arrival of the colder air to cause any lingering water on the roads to re- freeze into glare ice and produce very slippery conditions. Be prepared for the possibility of icy spots on roads and sidewalks tomorrow morning.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF6770.SpecialWeatherStatement.125F34B043C0WI.GRBSPSGRB.3b77a733acfe35fc01f412b80021d336,44.9347,-88.7334
Special Weather Statement,"['Brown', 'Calumet', 'Door', 'Florence', 'Forest', 'Kewaunee', 'Langlade', 'Lincoln', 'Manitowoc', 'Marathon', 'Menominee', 'Northern Marinette County', 'Northern Oconto County', 'Oneida', 'Outagamie', 'Portage', 'Shawano', 'Southern Marinette County', 'Southern Oconto County', 'Vilas', 'Waupaca', 'Waushara', 'Winnebago', 'Wood']",advisory,1579078800,1579104000,"...SNOW EXPECTED TO RESULT IN SLIPPERY TRAVEL CONDITIONS TODAY INTO TONIGHT... Snow will develop across the area during the mid-day hours, then diminish by early evening. The snow in central and east-central Wisconsin could transition to freezing drizzle as it tapers off late today and this evening. An inch or two of snow accumulation is expected across most of the area, with 2 to 3 inches possible in far north-central Wisconsin. The snow is likely to result in slippery travel conditions. Although the morning commute will not be affected, the afternoon commute is likely to be slowed by the snow. Be sure to allow for some extra travel time once the snow begins Much colder air will surge into the area overnight as the weather system producing the snow shifts off to the east. By daybreak Thursday, temperatures will drop to around zero across central and north-central Wisconsin, and into the teens along the Lakeshore. This will drive wind chill indices into the 10 below to 20 below zero range across most of the area, and to 5 below to 10 below along the Lakeshore. Wind chills such as this indicate exposed skin can suffer frostbite in as little as 30 minutes. Be sure to dress accordingly before heading out on Thursday morning. The gusty winds ushering the colder air into the area could also produce some drifting snow tonight, mainly in rural areas. Of greater significance is the potential for the rapid arrival of the colder air to cause any lingering water on the roads to re- freeze into glare ice and produce very slippery conditions. Be prepared for the possibility of icy spots on roads and sidewalks tomorrow morning.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF6770.SpecialWeatherStatement.125F34B043C0WI.GRBSPSGRB.3b77a733acfe35fc01f412b80021d336,44.4805,-89.9676
Winter Weather Advisory,"['Columbia', 'Dane', 'Green', 'Iowa', 'Jefferson', 'Kenosha', 'Lafayette', 'Racine', 'Rock', 'Sauk', 'Walworth']",advisory,1579091760,1579111200,"...WINTRY MIX EXPECTED THIS MORNING... .The wintry mix of light freezing rain and snow will be pushing into south central Wisconsin through 8 am. A light accumulation of glaze less than one tenth inch and snowfall less than one inch is expected. The wintry mix will likely cause slippery spots on untreated roads and walks. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A mix of freezing drizzle and light snow. Ice accumulations of a light glaze and snow accumulations of less than a half inch. * WHERE...Portions of south central Wisconsin. * WHEN...From 6 AM to noon CST Wednesday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFB590.WinterWeatherAdvisory.125F34B091E0WI.MKXWSWMKX.2944d4878e5c8bb5ca79df30eb5cee89,43.3354,-89.03
Winter Weather Advisory,"['Ashland', 'Bayfield', 'Burnett', 'Douglas', 'Iron', 'Price', 'Sawyer', 'Washburn']",advisory,1579093260,1579132800,"...LIGHT SNOW TODAY... .Light snow is expected over the Northland today as a trough of low pressure moves eastward across the region. The greatest snow amounts will stretch from central Minnesota east into northwest Wisconsin. A swath of 1 to 3 inches of snow is forecast for the advisory area. Lake enhancement to the snow is expected along the South Shore of Lake Superior which will yield 3 to 5 inches for the northern tier of zones, with 1 to 3 inches for the southern tier. Snow will taper off from west to east during the afternoon and early evening. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 6 PM CST THIS EVENING... * WHAT...Snow with snow accumulations of 2 to 5 inches. * WHERE...Sawyer, Price, Iron, Burnett, Washburn, Douglas, Bayfield and Ashland Counties. This includes the Tribal Lands of the Red Cliff Band and the Bad River Reservation. * WHEN...Until 6 PM CST this evening. * IMPACTS...Plan on slippery road conditions, including during the evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFCEF4.WinterWeatherAdvisory.125F34BD1500WI.DLHWSWDLH.4fd8f0bb48fa6bbb9b19338c75d1c547,45.8965,-91.193
Winter Weather Advisory,"['Adams', 'Crawford', 'Grant', 'Juneau', 'La Crosse', 'Monroe', 'Richland', 'Vernon']",advisory,1579089600,1579111200,"...Wintry Mix to Lead to Slick Roads This Morning... .A wintry mix of freezing drizzle and light snow will lead to slick roads along and south of Interstate 90 this morning, including during the morning commute. The freezing drizzle will continue to move into northeast Iowa and southwest Wisconsin through 8 AM and into the Interstate 90 corridor between 8 AM and 10 AM. Untreated roads and sidewalks, along with elevated surfaces such as bridges will be especially vulnerable to icing. Plan now for potential travel impacts, including slowdowns during the morning commute. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A wintry mix of light snow and freezing drizzle. Total snow accumulations of half an inch or less and ice accumulations of a light glaze. * WHERE...In Iowa, Allamakee County. In Minnesota, Fillmore and Houston Counties. * WHEN...Through noon Today. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF9524.WinterWeatherAdvisory.125F34B091E0WI.ARXWSWARX.4735324e55b72c7742721ebdf444c19a,44.1287,-90.5157
Winter Weather Advisory,"['Columbia', 'Dane', 'Green', 'Iowa', 'Jefferson', 'Kenosha', 'Lafayette', 'Racine', 'Rock', 'Sauk', 'Walworth']",advisory,1579091760,1579111200,"...WINTRY MIX EXPECTED THIS MORNING... .The wintry mix of light freezing rain and snow will be pushing into south central Wisconsin through 8 am. A light accumulation of glaze less than one tenth inch and snowfall less than one inch is expected. The wintry mix will likely cause slippery spots on untreated roads and walks. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A mix of freezing drizzle and light snow. Ice accumulations of a light glaze and snow accumulations of less than a half inch. * WHERE...Portions of south central Wisconsin. * WHEN...From 6 AM to noon CST Wednesday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFB590.WinterWeatherAdvisory.125F34B091E0WI.MKXWSWMKX.2944d4878e5c8bb5ca79df30eb5cee89,43.1726,-89.0614
Winter Weather Advisory,"['Columbia', 'Dane', 'Green', 'Iowa', 'Jefferson', 'Kenosha', 'Lafayette', 'Racine', 'Rock', 'Sauk', 'Walworth']",advisory,1579091760,1579111200,"...WINTRY MIX EXPECTED THIS MORNING... .The wintry mix of light freezing rain and snow will be pushing into south central Wisconsin through 8 am. A light accumulation of glaze less than one tenth inch and snowfall less than one inch is expected. The wintry mix will likely cause slippery spots on untreated roads and walks. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A mix of freezing drizzle and light snow. Ice accumulations of a light glaze and snow accumulations of less than a half inch. * WHERE...Portions of south central Wisconsin. * WHEN...From 6 AM to noon CST Wednesday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFB590.WinterWeatherAdvisory.125F34B091E0WI.MKXWSWMKX.2944d4878e5c8bb5ca79df30eb5cee89,42.6168,-89.3756
Winter Weather Advisory,"['Ashland', 'Bayfield', 'Burnett', 'Douglas', 'Iron', 'Price', 'Sawyer', 'Washburn']",advisory,1579093260,1579132800,"...LIGHT SNOW TODAY... .Light snow is expected over the Northland today as a trough of low pressure moves eastward across the region. The greatest snow amounts will stretch from central Minnesota east into northwest Wisconsin. A swath of 1 to 3 inches of snow is forecast for the advisory area. Lake enhancement to the snow is expected along the South Shore of Lake Superior which will yield 3 to 5 inches for the northern tier of zones, with 1 to 3 inches for the southern tier. Snow will taper off from west to east during the afternoon and early evening. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 6 PM CST THIS EVENING... * WHAT...Snow with snow accumulations of 2 to 5 inches. * WHERE...Sawyer, Price, Iron, Burnett, Washburn, Douglas, Bayfield and Ashland Counties. This includes the Tribal Lands of the Red Cliff Band and the Bad River Reservation. * WHEN...Until 6 PM CST this evening. * IMPACTS...Plan on slippery road conditions, including during the evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFCEF4.WinterWeatherAdvisory.125F34BD1500WI.DLHWSWDLH.4fd8f0bb48fa6bbb9b19338c75d1c547,46.1579,-90.9056
Winter Weather Advisory,"['Adams', 'Crawford', 'Grant', 'Juneau', 'La Crosse', 'Monroe', 'Richland', 'Vernon']",advisory,1579089600,1579111200,"...Wintry Mix to Lead to Slick Roads This Morning... .A wintry mix of freezing drizzle and light snow will lead to slick roads along and south of Interstate 90 this morning, including during the morning commute. The freezing drizzle will continue to move into northeast Iowa and southwest Wisconsin through 8 AM and into the Interstate 90 corridor between 8 AM and 10 AM. Untreated roads and sidewalks, along with elevated surfaces such as bridges will be especially vulnerable to icing. Plan now for potential travel impacts, including slowdowns during the morning commute. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A wintry mix of light snow and freezing drizzle. Total snow accumulations of half an inch or less and ice accumulations of a light glaze. * WHERE...In Iowa, Allamakee County. In Minnesota, Fillmore and Houston Counties. * WHEN...Through noon Today. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF9524.WinterWeatherAdvisory.125F34B091E0WI.ARXWSWARX.4735324e55b72c7742721ebdf444c19a,42.8933,-90.9265
Special Weather Statement,"['Brown', 'Calumet', 'Door', 'Florence', 'Forest', 'Kewaunee', 'Langlade', 'Lincoln', 'Manitowoc', 'Marathon', 'Menominee', 'Northern Marinette County', 'Northern Oconto County', 'Oneida', 'Outagamie', 'Portage', 'Shawano', 'Southern Marinette County', 'Southern Oconto County', 'Vilas', 'Waupaca', 'Waushara', 'Winnebago', 'Wood']",advisory,1579078800,1579104000,"...SNOW EXPECTED TO RESULT IN SLIPPERY TRAVEL CONDITIONS TODAY INTO TONIGHT... Snow will develop across the area during the mid-day hours, then diminish by early evening. The snow in central and east-central Wisconsin could transition to freezing drizzle as it tapers off late today and this evening. An inch or two of snow accumulation is expected across most of the area, with 2 to 3 inches possible in far north-central Wisconsin. The snow is likely to result in slippery travel conditions. Although the morning commute will not be affected, the afternoon commute is likely to be slowed by the snow. Be sure to allow for some extra travel time once the snow begins Much colder air will surge into the area overnight as the weather system producing the snow shifts off to the east. By daybreak Thursday, temperatures will drop to around zero across central and north-central Wisconsin, and into the teens along the Lakeshore. This will drive wind chill indices into the 10 below to 20 below zero range across most of the area, and to 5 below to 10 below along the Lakeshore. Wind chills such as this indicate exposed skin can suffer frostbite in as little as 30 minutes. Be sure to dress accordingly before heading out on Thursday morning. The gusty winds ushering the colder air into the area could also produce some drifting snow tonight, mainly in rural areas. Of greater significance is the potential for the rapid arrival of the colder air to cause any lingering water on the roads to re- freeze into glare ice and produce very slippery conditions. Be prepared for the possibility of icy spots on roads and sidewalks tomorrow morning.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF6770.SpecialWeatherStatement.125F34B043C0WI.GRBSPSGRB.3b77a733acfe35fc01f412b80021d336,45.2337,-88.0066
Special Weather Statement,"['Brown', 'Calumet', 'Door', 'Florence', 'Forest', 'Kewaunee', 'Langlade', 'Lincoln', 'Manitowoc', 'Marathon', 'Menominee', 'Northern Marinette County', 'Northern Oconto County', 'Oneida', 'Outagamie', 'Portage', 'Shawano', 'Southern Marinette County', 'Southern Oconto County', 'Vilas', 'Waupaca', 'Waushara', 'Winnebago', 'Wood']",advisory,1579078800,1579104000,"...SNOW EXPECTED TO RESULT IN SLIPPERY TRAVEL CONDITIONS TODAY INTO TONIGHT... Snow will develop across the area during the mid-day hours, then diminish by early evening. The snow in central and east-central Wisconsin could transition to freezing drizzle as it tapers off late today and this evening. An inch or two of snow accumulation is expected across most of the area, with 2 to 3 inches possible in far north-central Wisconsin. The snow is likely to result in slippery travel conditions. Although the morning commute will not be affected, the afternoon commute is likely to be slowed by the snow. Be sure to allow for some extra travel time once the snow begins Much colder air will surge into the area overnight as the weather system producing the snow shifts off to the east. By daybreak Thursday, temperatures will drop to around zero across central and north-central Wisconsin, and into the teens along the Lakeshore. This will drive wind chill indices into the 10 below to 20 below zero range across most of the area, and to 5 below to 10 below along the Lakeshore. Wind chills such as this indicate exposed skin can suffer frostbite in as little as 30 minutes. Be sure to dress accordingly before heading out on Thursday morning. The gusty winds ushering the colder air into the area could also produce some drifting snow tonight, mainly in rural areas. Of greater significance is the potential for the rapid arrival of the colder air to cause any lingering water on the roads to re- freeze into glare ice and produce very slippery conditions. Be prepared for the possibility of icy spots on roads and sidewalks tomorrow morning.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF6770.SpecialWeatherStatement.125F34B043C0WI.GRBSPSGRB.3b77a733acfe35fc01f412b80021d336,44.8269,-89.1664
Winter Weather Advisory,"['Carlton/South St. Louis', 'Crow Wing', 'North Cass', 'Northern Aitkin', 'Pine', 'South Aitkin', 'South Cass', 'South Itasca']",advisory,1579093260,1579122000,"...LIGHT SNOW TODAY... .Light snow is expected over the Northland today as a trough of low pressure moves eastward across the region. The greatest snow amounts will stretch from central Minnesota east into northwest Wisconsin. A swath of 1 to 3 inches of snow is forecast for the advisory area. Lake enhancement to the snow is expected along the South Shore of Lake Superior which will yield 3 to 5 inches for the northern tier of zones, with 1 to 3 inches for the southern tier. Snow will taper off from west to east during the afternoon and early evening. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 3 PM CST THIS AFTERNOON... * WHAT...Snow with accumulations of up to two inches. * WHERE...Pine, South Cass, Crow Wing, Northern Aitkin, South Aitkin, Carlton and South St. Louis, South Itasca and North Cass Counties. This includes the Tribal Lands of the Fond du Lac Band and the Mille Lacs Band, East Lake, Lena Lake, Hinckley and, Big Sandy Lake areas. * WHEN...Until 3 PM CST this afternoon. * IMPACTS...Plan on slippery road conditions.
",https://alerts.weather.gov/cap/wwacapget.php?x=MN125F34AFCEF4.WinterWeatherAdvisory.125F34B10710MN.DLHWSWDLH.0a2aa2e629611c0a4c8245a738e52d78,46.0088,-92.3777
Winter Weather Advisory,"['Ashland', 'Bayfield', 'Burnett', 'Douglas', 'Iron', 'Price', 'Sawyer', 'Washburn']",advisory,1579093260,1579132800,"...LIGHT SNOW TODAY... .Light snow is expected over the Northland today as a trough of low pressure moves eastward across the region. The greatest snow amounts will stretch from central Minnesota east into northwest Wisconsin. A swath of 1 to 3 inches of snow is forecast for the advisory area. Lake enhancement to the snow is expected along the South Shore of Lake Superior which will yield 3 to 5 inches for the northern tier of zones, with 1 to 3 inches for the southern tier. Snow will taper off from west to east during the afternoon and early evening. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 6 PM CST THIS EVENING... * WHAT...Snow with snow accumulations of 2 to 5 inches. * WHERE...Sawyer, Price, Iron, Burnett, Washburn, Douglas, Bayfield and Ashland Counties. This includes the Tribal Lands of the Red Cliff Band and the Bad River Reservation. * WHEN...Until 6 PM CST this evening. * IMPACTS...Plan on slippery road conditions, including during the evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFCEF4.WinterWeatherAdvisory.125F34BD1500WI.DLHWSWDLH.4fd8f0bb48fa6bbb9b19338c75d1c547,46.0088,-92.3777
Winter Weather Advisory,"['Ashland', 'Bayfield', 'Burnett', 'Douglas', 'Iron', 'Price', 'Sawyer', 'Washburn']",advisory,1579093260,1579132800,"...LIGHT SNOW TODAY... .Light snow is expected over the Northland today as a trough of low pressure moves eastward across the region. The greatest snow amounts will stretch from central Minnesota east into northwest Wisconsin. A swath of 1 to 3 inches of snow is forecast for the advisory area. Lake enhancement to the snow is expected along the South Shore of Lake Superior which will yield 3 to 5 inches for the northern tier of zones, with 1 to 3 inches for the southern tier. Snow will taper off from west to east during the afternoon and early evening. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 6 PM CST THIS EVENING... * WHAT...Snow with snow accumulations of 2 to 5 inches. * WHERE...Sawyer, Price, Iron, Burnett, Washburn, Douglas, Bayfield and Ashland Counties. This includes the Tribal Lands of the Red Cliff Band and the Bad River Reservation. * WHEN...Until 6 PM CST this evening. * IMPACTS...Plan on slippery road conditions, including during the evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFCEF4.WinterWeatherAdvisory.125F34BD1500WI.DLHWSWDLH.4fd8f0bb48fa6bbb9b19338c75d1c547,46.3436,-91.25
Winter Weather Advisory,"['Columbia', 'Dane', 'Green', 'Iowa', 'Jefferson', 'Kenosha', 'Lafayette', 'Racine', 'Rock', 'Sauk', 'Walworth']",advisory,1579091760,1579111200,"...WINTRY MIX EXPECTED THIS MORNING... .The wintry mix of light freezing rain and snow will be pushing into south central Wisconsin through 8 am. A light accumulation of glaze less than one tenth inch and snowfall less than one inch is expected. The wintry mix will likely cause slippery spots on untreated roads and walks. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A mix of freezing drizzle and light snow. Ice accumulations of a light glaze and snow accumulations of less than a half inch. * WHERE...Portions of south central Wisconsin. * WHEN...From 6 AM to noon CST Wednesday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFB590.WinterWeatherAdvisory.125F34B091E0WI.MKXWSWMKX.2944d4878e5c8bb5ca79df30eb5cee89,43.1731,-89.7954
Winter Weather Advisory,"['Columbia', 'Dane', 'Green', 'Iowa', 'Jefferson', 'Kenosha', 'Lafayette', 'Racine', 'Rock', 'Sauk', 'Walworth']",advisory,1579091760,1579111200,"...WINTRY MIX EXPECTED THIS MORNING... .The wintry mix of light freezing rain and snow will be pushing into south central Wisconsin through 8 am. A light accumulation of glaze less than one tenth inch and snowfall less than one inch is expected. The wintry mix will likely cause slippery spots on untreated roads and walks. ...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON CST TODAY... * WHAT...A mix of freezing drizzle and light snow. Ice accumulations of a light glaze and snow accumulations of less than a half inch. * WHERE...Portions of south central Wisconsin. * WHEN...From 6 AM to noon CST Wednesday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the morning commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AFB590.WinterWeatherAdvisory.125F34B091E0WI.MKXWSWMKX.2944d4878e5c8bb5ca79df30eb5cee89,43.3922,-89.4058
Special Weather Statement,"['Brown', 'Calumet', 'Door', 'Florence', 'Forest', 'Kewaunee', 'Langlade', 'Lincoln', 'Manitowoc', 'Marathon', 'Menominee', 'Northern Marinette County', 'Northern Oconto County', 'Oneida', 'Outagamie', 'Portage', 'Shawano', 'Southern Marinette County', 'Southern Oconto County', 'Vilas', 'Waupaca', 'Waushara', 'Winnebago', 'Wood']",advisory,1579078800,1579104000,"...SNOW EXPECTED TO RESULT IN SLIPPERY TRAVEL CONDITIONS TODAY INTO TONIGHT... Snow will develop across the area during the mid-day hours, then diminish by early evening. The snow in central and east-central Wisconsin could transition to freezing drizzle as it tapers off late today and this evening. An inch or two of snow accumulation is expected across most of the area, with 2 to 3 inches possible in far north-central Wisconsin. The snow is likely to result in slippery travel conditions. Although the morning commute will not be affected, the afternoon commute is likely to be slowed by the snow. Be sure to allow for some extra travel time once the snow begins Much colder air will surge into the area overnight as the weather system producing the snow shifts off to the east. By daybreak Thursday, temperatures will drop to around zero across central and north-central Wisconsin, and into the teens along the Lakeshore. This will drive wind chill indices into the 10 below to 20 below zero range across most of the area, and to 5 below to 10 below along the Lakeshore. Wind chills such as this indicate exposed skin can suffer frostbite in as little as 30 minutes. Be sure to dress accordingly before heading out on Thursday morning. The gusty winds ushering the colder air into the area could also produce some drifting snow tonight, mainly in rural areas. Of greater significance is the potential for the rapid arrival of the colder air to cause any lingering water on the roads to re- freeze into glare ice and produce very slippery conditions. Be prepared for the possibility of icy spots on roads and sidewalks tomorrow morning.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF6770.SpecialWeatherStatement.125F34B043C0WI.GRBSPSGRB.3b77a733acfe35fc01f412b80021d336,45.5597,-88.6697
Special Weather Statement,"['Brown', 'Calumet', 'Door', 'Florence', 'Forest', 'Kewaunee', 'Langlade', 'Lincoln', 'Manitowoc', 'Marathon', 'Menominee', 'Northern Marinette County', 'Northern Oconto County', 'Oneida', 'Outagamie', 'Portage', 'Shawano', 'Southern Marinette County', 'Southern Oconto County', 'Vilas', 'Waupaca', 'Waushara', 'Winnebago', 'Wood']",advisory,1579078800,1579104000,"...SNOW EXPECTED TO RESULT IN SLIPPERY TRAVEL CONDITIONS TODAY INTO TONIGHT... Snow will develop across the area during the mid-day hours, then diminish by early evening. The snow in central and east-central Wisconsin could transition to freezing drizzle as it tapers off late today and this evening. An inch or two of snow accumulation is expected across most of the area, with 2 to 3 inches possible in far north-central Wisconsin. The snow is likely to result in slippery travel conditions. Although the morning commute will not be affected, the afternoon commute is likely to be slowed by the snow. Be sure to allow for some extra travel time once the snow begins Much colder air will surge into the area overnight as the weather system producing the snow shifts off to the east. By daybreak Thursday, temperatures will drop to around zero across central and north-central Wisconsin, and into the teens along the Lakeshore. This will drive wind chill indices into the 10 below to 20 below zero range across most of the area, and to 5 below to 10 below along the Lakeshore. Wind chills such as this indicate exposed skin can suffer frostbite in as little as 30 minutes. Be sure to dress accordingly before heading out on Thursday morning. The gusty winds ushering the colder air into the area could also produce some drifting snow tonight, mainly in rural areas. Of greater significance is the potential for the rapid arrival of the colder air to cause any lingering water on the roads to re- freeze into glare ice and produce very slippery conditions. Be prepared for the possibility of icy spots on roads and sidewalks tomorrow morning.
",https://alerts.weather.gov/cap/wwacapget.php?x=WI125F34AF6770.SpecialWeatherStatement.125F34B043C0WI.GRBSPSGRB.3b77a733acfe35fc01f412b80021d336,44.7585,-88.2611
